provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.idp_uid,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings,sdkv2,List,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings.Elem.enabled,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings.Elem.filter,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings.Elem.operations,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings.Elem.operations.Elem.create,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings.Elem.operations.Elem.delete,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings.Elem.operations.Elem.update,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings.Elem.schema,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.mappings.Elem.transform_jsonata,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.remote_uri,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.self_hosted_domains,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.self_hosted_domains.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.service_auth_401_redirect,sdkv2,Bool,true,false,false,false,0,0,,false,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.session_duration,sdkv2,String,true,false,false,false,0,0,,24h,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.skip_app_launcher_login_page,sdkv2,Bool,true,false,false,false,0,0,,false,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.skip_interstitial,sdkv2,Bool,true,false,false,false,0,0,,false,auto,,,,,
