provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_origins.Elem.prefix,sdkv2,String,true,false,false,false,0,0,Prefix-based matching has been deprecated in favor of regex-based matching.,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_origins.Elem.prefix,sdkv2,String,true,false,false,false,0,0,Prefix-based matching has been deprecated in favor of regex-based matching.,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_origins.Elem.regex,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.allow_origins.Elem.regex,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.expose_headers,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.expose_headers,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.expose_headers.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.expose_headers.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.max_age,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.cors.Elem.max_age,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env.Elem.key,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env.Elem.key,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env.Elem.scope,sdkv2,String,true,false,false,false,0,0,,RUN_AND_BUILD_TIME,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env.Elem.scope,sdkv2,String,true,false,false,false,0,0,,RUN_AND_BUILD_TIME,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env.Elem.type,sdkv2,String,true,false,true,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env.Elem.type,sdkv2,String,true,false,true,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env.Elem.value,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.env.Elem.value,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.git,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.git,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
